# tau_s   eta_s     t_dec    e_dec
0.91284	0.0234482	153.945	0.404837
1.32807	0.0750112	143.855	0.327558
1.62175	0.0635409	151.526	0.385396
1.20491	0.150936	124.35	0.205005
0.339836	0.0164003	113.39	0.15058
1.80853	0.0157624	126.819	0.218667
1.43847	0.0543943	107.106	0.123866
0.148674	0.0776752	123.015	0.197839
1.25369	0.092139	132.083	0.249542
0.127229	0.0548561	134.134	0.262234
1.47925	0.0708014	115.096	0.158394
1.70891	0.122111	139.17	0.294993
1.08116	0.0831405	160.522	0.460709
0.982467	0.0900974	139.935	0.300169
0.194501	0.106418	159.53	0.451995
0.861666	0.100002	104.51	0.113776
1.58881	0.103908	150.122	0.374385
0.684512	0.0715461	153.369	0.400157
1.516	0.0198233	148.023	0.35828
1.84901	0.118145	109.41	0.133284
1.4228	0.119386	125.355	0.210503
1.65468	0.0486026	129.83	0.236031
0.73449	0.110722	149.158	0.366931
0.423487	0.138143	138.781	0.292377
1.35924	0.131948	164.066	0.492697
0.101828	0.0876555	135.584	0.271429
1.38477	0.00308702	124.909	0.208053
1.42951	0.0407245	104.142	0.112391
0.651661	0.0437604	141.124	0.308328
0.616218	0.137983	159.222	0.449313
0.80036	0.103018	115.27	0.159205
1.78735	0.0650132	120.754	0.186039
1.51429	0.0704304	102.346	0.105788
1.37657	0.00595574	143.574	0.32555
0.166415	0.0184537	160.772	0.462929
0.437807	0.0297636	133.142	0.256048
1.14551	0.149726	108.922	0.131253
0.836535	0.0387933	155.252	0.415588
0.411102	0.047128	117.079	0.167779
1.64887	0.130758	119.727	0.180824
1.71144	0.123158	151.663	0.386483
1.76005	0.149397	162.258	0.476216
1.4657	0.0352899	122.414	0.194658
1.56851	0.0662611	123.364	0.199699
1.64298	0.0474521	115.433	0.159966
1.82228	0.073634	155.821	0.420324
0.462331	0.0476198	144.057	0.329007
1.3037	0.0672244	103.412	0.109674
0.628412	0.0217449	111.938	0.144116
0.137843	0.128982	116.66	0.165769
1.0155	0.0772338	111.889	0.143901
0.85863	0.117646	154.831	0.412106
1.87652	0.0228772	106.422	0.121153
0.522295	0.125418	120.002	0.182211
1.41522	0.0334167	136.133	0.274961
1.7126	0.0509166	136.697	0.278616
1.62788	0.0247087	159.763	0.454035
0.924152	0.109442	167.32	0.55942
0.430998	0.0992221	129.383	0.233404
1.41229	0.00324575	166.845	0.547077
0.935298	0.0048875	153.819	0.403812
0.673158	0.130985	129.747	0.235542
0.971242	0.135664	112.987	0.148767
1.34618	0.0375945	164.848	0.49988
1.29628	0.0974941	116.574	0.165358
1.40034	0.0799525	163.127	0.484095
1.28925	0.102158	153.225	0.398992
0.565471	0.0817604	164.009	0.492174
0.322724	0.0511302	163.495	0.487456
1.1131	0.136113	108.772	0.130632
1.42704	0.100826	109.853	0.135143
1.83766	0.00656632	118.731	0.17585
1.5574	0.116946	137.522	0.284019
1.6478	0.0712041	138.179	0.288361
1.9244	0.0317311	156.832	0.428814
1.79595	0.0238819	145.414	0.338854
0.485179	0.0677419	125.683	0.212318
0.929835	0.0753164	158.071	0.439369
0.64676	0.038141	152.263	0.391264
1.12338	0.0245563	132.304	0.25089
0.916859	0.0534623	130.701	0.241203
1.0966	0.0670386	147.03	0.350806
0.228107	0.0213746	117	0.167399
1.61254	0.0587215	140.651	0.305069
0.899692	0.145424	168.753	0.598248
0.726158	0.125793	103.574	0.110272
1.25595	0.135082	147.158	0.351763
0.639683	0.00959996	154.545	0.409753
1.66944	0.141283	131.331	0.244982
0.362795	0.0306109	161.885	0.472856
0.865574	0.130251	119.426	0.179311
0.182345	0.0186474	129.452	0.233808
1.91812	0.0980104	125.517	0.211398
1.75308	0.114699	124.605	0.206394
0.547279	0.0913319	100.41	0.0989656
0.308933	0.0224515	146.14	0.344195
1.43019	0.125996	141.349	0.309885
0.0751865	0.113499	161.867	0.472695
1.82431	0.0380025	116.271	0.163915
0.526938	0.0970337	122.225	0.193665
1.21205	0.114303	135.695	0.27214
1.18426	0.0426562	117.857	0.171551
1.57578	0.0973074	136.278	0.275899
0.750051	0.0667809	112.561	0.146867
1.03541	0.0544324	166.554	0.539615
0.256316	0.155764	167.607	0.567027
0.792807	0.0436402	126.373	0.216158
0.986902	0.11372	122.787	0.196629
1.71921	0.0370222	145.273	0.337824
0.707267	0.124718	147.532	0.354571
1.66334	0.0841511	131.701	0.247218
0.390256	0.150778	133.206	0.256443
1.24203	0.127979	109.179	0.13232
1.02242	0.101154	146.673	0.348144
0.269438	0.108664	142.64	0.318915
0.911096	0.0329656	117.637	0.170479
0.331765	0.104236	156.367	0.424899
0.789947	0.112378	126.574	0.217287
1.37099	0.158976	133.381	0.257528
1.58544	0.0870847	153.096	0.397951
1.06672	0.0176033	117.303	0.16886
1.93972	0.0784735	148.519	0.362045
1.60405	0.0585501	110.669	0.138614
0.830935	0.0252361	163.217	0.484918
1.86967	0.0982473	113.228	0.149849
1.29837	0.0318658	108.157	0.128105
1.04482	0.146229	101.179	0.101641
1.02587	0.0958907	107.349	0.124839
0.904167	0.043846	102.131	0.105014
1.59669	0.0502958	155.445	0.417191
1.29517	0.0956514	147.663	0.355558
0.105612	0.0717624	149.218	0.367392
1.22824	0.000791861	152.791	0.395491
1.2276	0.0491246	137.799	0.285844
0.328977	0.00920709	142.549	0.318274
0.018999	0.0563849	103.794	0.111089
1.42078	0.153707	125.417	0.210845
1.69348	0.153792	114.203	0.154272
1.73453	0.0549968	158.673	0.444551
1.8732	0.149536	105.638	0.118092
1.10305	0.128169	168.402	0.588528
1.95606	0.00161256	139.455	0.296912
0.417639	0.0728105	165.882	0.522752
0.548841	0.0206572	147.529	0.354548
0.978877	0.125647	158.989	0.447287
0.797261	0.0777703	123.707	0.201537
1.32102	0.0890734	137.293	0.282514
0.841259	0.11394	102.624	0.106793
1.05021	0.156381	145.738	0.341228
0.492448	0.0633254	132.714	0.253407
0.244477	0.0257334	139.565	0.297656
0.0874426	0.00428852	111.012	0.140088
1.62342	0.1545	143.483	0.3249
1.27018	0.0763472	126.006	0.21411
1.88066	0.0880238	136.484	0.277233
1.8854	0.15356	114.492	0.155597
1.23166	0.113345	149.655	0.37076
1.90043	0.0258729	114.596	0.156076
1.89029	0.00253391	112.69	0.14744
0.539661	0.0073946	122.289	0.194001
0.56139	0.155105	117.824	0.17139
0.377348	0.0562772	110.591	0.13828
1.85858	0.154684	166.659	0.542291
0.770504	0.157361	113.914	0.152954
0.582626	0.147646	106.237	0.120426
1.23707	0.0479781	156.034	0.422104
1.73845	0.0432002	165.528	0.514073
1.69059	0.144214	168.138	0.581301
1.98976	0.142581	156.895	0.429347
0.0532337	0.156092	162.513	0.47852
1.31785	0.153343	167.4	0.561525
1.49854	0.07592	109.947	0.13554
1.76799	0.128567	114.037	0.153514
1.94135	0.0198915	135.178	0.268835
1.89325	0.0484451	141.268	0.309325
0.630724	0.0281292	101.638	0.103258
0.28799	0.158433	118.431	0.174368
0.73303	0.0666387	102.091	0.104871
0.807274	0.0236389	135.994	0.274063
0.388964	0.0932291	160.375	0.459414
0.29472	0.146688	103.95	0.111672
1.41957	0.0936435	153.733	0.403114
1.8665	0.158271	146.41	0.346192
1.98422	0.0686145	113.565	0.151371
0.254547	0.0934618	120.655	0.185532
1.98261	0.0898535	108.729	0.130454
0.0335181	0.119224	102.494	0.106322
1.96028	0.115701	168.253	0.584432
0.533633	0.0691819	102.868	0.10768
0.0837317	0.0201755	106.116	0.119952
0.108942	0.0130742	134.4	0.263907
1.73243	0.141735	101.896	0.104175
1.35371	0.0802692	149.559	0.370018
0.219983	0.00409164	100.822	0.100393
1.55892	0.129223	112.04	0.144564
0.842137	0.00966913	100.241	0.0983848
0.0412969	0.1483	108.646	0.130111
0.654083	0.00562316	101.278	0.101988
1.68982	0.118661	106.014	0.119554
1.1007	0.0540748	121.59	0.190351
1.47434	0.143108	114.117	0.153879
1.21638	0.0283621	167.241	0.557364
1.90323	0.00510622	156.196	0.423462
1.36716	0.0461676	133.777	0.259999
1.5916	0.0963159	111.568	0.142498
1.44853	0.154045	102.223	0.105345
0.690959	0.001122	126.9	0.219124
1.16554	0.0443703	167.083	0.553233
0.115461	0.0401732	103.48	0.109925
1.14629	0.0609132	107.017	0.12351
1.96252	0.123325	150.939	0.380772
0.420831	0.03607	141.192	0.308799
0.00158751	0.15707	138.059	0.287564
1.87935	0.000605166	148.995	0.365681
1.97169	0.105928	118.103	0.172755
0.502365	0.0315443	116.375	0.164409
0.587778	0.126727	109.273	0.132712
1.52686	0.00216591	121.391	0.18932
1.91785	0.155537	160.083	0.456842
1.08464	0.147457	128.274	0.22696
0.636703	0.000363994	136.448	0.277
0.641731	0.118289	132.844	0.254209
1.28466	0.107969	169.217	0.611338
0.758516	0.0934154	135.806	0.272852
0.826415	0.0287649	105.45	0.117366
1.30059	0.00148169	103.748	0.110918
1.98729	0.146946	119.014	0.177254
1.8518	0.14876	124.112	0.203717
0.371382	0.108042	169.062	0.606943
1.67263	0.069057	105.477	0.11747
1.05582	0.143314	157.475	0.434273
0.497269	0.00360353	165.127	0.504353
0.189598	0.0617534	106.326	0.120776
1.99244	0.152767	151.104	0.38207
1.93427	0.136977	109.623	0.134176
1.94692	0.10544	107.751	0.126458
1.79242	0.149057	155.355	0.416443
0.234901	0.0296963	106.687	0.122199
1.91199	0.110015	128.969	0.230988
0.305999	0.159822	158.401	0.442206
1.478	0.08246	124.704	0.206934
1.03058	0.12815	104.907	0.115282
1.7895	0.0215302	158.558	0.44356
1.74386	0.142085	110.071	0.136065
1.97972	0.135232	124.024	0.203243
1.90973	0.0877077	154.656	0.410663
1.46691	0.105734	115.711	0.161268
1.75478	0.142549	147.376	0.353398
1.48911	0.154297	162.472	0.478149
1.96408	0.120093	104.781	0.114802
0.729555	0.144565	133.052	0.255493
0.722889	0.0433647	169.45	0.618
1.94887	0.103482	160.055	0.456596
1.56396	0.00339007	162.813	0.481236
1.88686	0.110404	147.836	0.356864
0.510838	0.142723	129.28	0.232801
1.60983	0.000170059	105.907	0.119136
1.52106	0.144048	121.642	0.190621
1.99716	0.15913	139.076	0.29436
1.06453	0.0943237	164.514	0.496843
1.80741	0.0602485	152.521	0.393328
1.52855	0.139062	164.679	0.49837
0.357186	0.0445454	130.37	0.239232
1.87451	0.0656339	131.586	0.246522
1.70667	0.107229	137.007	0.28064
1.39417	0.0171216	124.964	0.208354
0.889525	0.0348908	168.856	0.601139
1.59868	0.0153954	167.422	0.562104
1.6846	0.0196011	136.231	0.275595
1.95183	0.138527	148.171	0.359401
0.0162811	0.0830275	155.067	0.414057
0.0239733	0.0170005	125.74	0.212634
1.34246	0.12451	168.581	0.593472
0.290217	0.0828017	114.254	0.154505
0.0305906	0.102575	138.417	0.289946
0.596844	0.159873	111.342	0.141516
1.50664	0.157715	112.084	0.144758
1.60744	0.0977365	119.382	0.17909
0.475512	0.0571215	120.525	0.184867
1.81542	0.120369	100.165	0.0981245
1.14189	0.116218	163.421	0.486781
1.57878	0.143673	106.029	0.119612
0.486634	0.0166499	140.922	0.306931
0.0267072	0.085	127.894	0.224777
1.91351	0.1262	118.807	0.176226
0.948701	0.0377173	111.111	0.140516
1.79908	0.135823	159.169	0.448852
1.33779	0.0591594	147.187	0.35198
1.63716	0.0242058	142.867	0.320519
1.89979	0.0838788	129.54	0.234324
0.927487	0.0145763	148.459	0.361587
1.17502	0.0851255	100.113	0.0979466
0.752252	0.0807558	116.073	0.162976
1.07461	0.010995	104.605	0.114135
1.7227	0.106376	100.935	0.100787
0.76183	0.154207	106.791	0.122611
0.720913	0.0421681	105.291	0.116754
0.021982	0.142334	142.078	0.314965
1.44039	0.0237253	141.579	0.31148
1.83221	0.0343202	139.544	0.297514
1.84354	0.132424	165.852	0.522009
1.7724	0.0843448	103.891	0.111451
1.93192	0.0860518	121.441	0.189579
1.63899	0.117846	157.286	0.43266
1.28108	0.033674	100.006	0.0975814
1.715	0.108806	111.51	0.142246
0.0814911	0.102462	104.448	0.113542
1.16106	0.100654	103.644	0.110532
1.03997	0.0821761	105.093	0.115993
1.72845	0.143438	119.096	0.177662
1.9361	0.022302	167.869	0.574025
0.0494965	0.147755	149.403	0.368815
1.92872	0.0393315	150.119	0.374361
1.38028	0.134992	100.889	0.100626
0.868577	0.071916	107.495	0.125426
1.37915	0.10662	122.112	0.193073
1.97284	0.0493902	103.174	0.108798
1.7478	0.0858249	112.448	0.146365
1.65684	0.158036	130.802	0.241807
1.16773	0.00582041	135.908	0.273509
1.24187	0.145039	103.259	0.10911
0.0631257	0.0269834	114.406	0.155202
1.21807	0.00858236	118.36	0.174018
1.78059	0.114467	117.705	0.17081
0.263677	0.0341716	134.561	0.264924
1.68178	0.137165	125.333	0.210381
1.80067	0.10028	120.846	0.186512
1.99501	0.0243743	141.815	0.313126
1.95348	0.0714559	106.635	0.121993
1.54621	0.134847	153.63	0.402276
1.73795	0.00233029	136.595	0.277953
0.0510118	0.0915131	121.498	0.189874
1.83916	0.00279375	164.172	0.493675
1.38911	0.146378	107.929	0.127178
1.19838	0.109422	119.235	0.178355
0.576845	0.0384018	134.65	0.265487
0.798493	0.0955096	147.906	0.357394
1.06935	0.0113799	122.881	0.197127
1.31934	0.155959	114.288	0.154661
0.773825	0.142042	117.125	0.168001
0.895565	0.0556344	145.939	0.342712
0.966006	0.140691	133.271	0.256845
1.19626	0.0820402	165.744	0.519366
0.779588	0.156507	137.333	0.282777
0.275418	0.159624	111.314	0.141394
1.74499	0.0723351	116.185	0.163507
0.349696	0.048715	104.315	0.113041
1.00723	0.158171	107.798	0.126648
1.65177	0.120566	144.483	0.332083
1.94268	0.134433	131.253	0.244513
1.27219	0.140513	113.06	0.149094
0.0905758	0.0399443	110.397	0.137451
0.838556	0.137602	106.449	0.12126
1.96795	0.106226	135.215	0.26907
1.90787	0.120167	160.415	0.459766
1.41171	0.0323212	159.915	0.455368
1.49121	0.134037	126.988	0.21962
0.128145	0.0151525	142.705	0.319374
0.353064	0.00102655	135.927	0.273631
1.5113	0.122633	102.7	0.107069
1.26496	0.139463	120.075	0.18258
1.51229	0.019011	101.595	0.103106
1.70458	0.00906617	122.892	0.197186
0.681473	0.159234	143.379	0.324156
1.43398	0.122747	118.05	0.172495
1.40847	0.11609	110.272	0.136919
1.97771	0.0332748	100.629	0.0997225
0.594991	0.156756	127.472	0.222366
1.53392	0.00138817	136.098	0.274735
0.975773	0.094402	123.216	0.198909
0.154734	0.00269249	128.037	0.225596
1.19357	0.00466464	109.542	0.133836
1.27561	0.152476	146.751	0.348724
1.98017	0.077445	166.384	0.535304
1.57376	0.115593	121.958	0.192267
1.99853	0.063853	161.569	0.470022
0.0739563	0.126301	151.737	0.387071
0.394751	0.00389572	104.203	0.11262
0.844902	0.129959	151.314	0.383724
1.61969	0.121944	128.158	0.226292
1.52468	0.10696	101.488	0.102728
1.39901	0.0662023	125.158	0.209418
0.076614	0.0757358	117.361	0.16914
0.867547	0.148504	101.439	0.102555
0.306881	0.0158691	133.944	0.261044
1.75631	0.07383	127.178	0.220694
1.69634	0.0893247	124.542	0.20605
0.730082	0.00292312	116.886	0.166851
1.53901	0.155311	153.99	0.405204
1.2335	0.121109	123.805	0.202063
0.0703835	0.105883	124.483	0.205729
1.6947	0.0148257	113.466	0.150923
1.61464	0.0910397	169.232	0.611761
1.0172	0.148407	113.355	0.150422
1.54342	0.0145153	108.221	0.128366
1.75818	0.109155	153.173	0.398572
1.58038	0.0872456	105.389	0.117131
0.871305	0.0891737	110.512	0.137942
0.540037	0.151676	139.628	0.298083
0.557695	0.138284	113.99	0.1533
1.04684	0.147182	164.266	0.494546
1.1918	0.121784	101.772	0.103734
0.724203	0.127211	114.896	0.157464
1.33875	0.111506	102.964	0.10803
1.06103	0.0675698	101.046	0.101175
1.21129	0.0766989	108.439	0.129259
1.96802	0.0347765	163.619	0.488588
1.86383	0.128326	143.686	0.32635
1.33234	0.159489	152.665	0.394479
1.75034	0.0984069	129.936	0.236657
1.22183	0.112034	108.562	0.129765
1.88844	0.00717561	105.826	0.118821
1.84195	0.0455408	130.168	0.238032
1.39017	0.104477	134.865	0.266848
1.86461	0.119818	134.024	0.261545
1.64434	0.0383447	158.498	0.443043
0.589346	0.132807	135.099	0.268332
1.83497	0.00441876	130.532	0.240195
1.55275	0.0993619	128.9	0.230587
0.85622	0.0356008	131.074	0.243438
0.110966	1.72207e-06	121.288	0.188788
1.97566	0.0506824	154.775	0.411644
1.35079	0.12351	150.307	0.375824
1.70313	0.042477	109.761	0.134756
0.976255	0.112874	106.867	0.122913
0.699491	0.139978	101.207	0.101739
1.45718	0.0867324	131.478	0.245869
1.88349	0.012418	144.309	0.330827
0.891002	0.12288	111.429	0.141894
1.24961	0.100622	141.491	0.310868
1.50275	0.0456933	163.691	0.489248
1.44722	0.120907	131.764	0.247601
1.32361	0.143718	129.134	0.231949
0.833029	0.0098384	107.66	0.12609
1.5607	0.155508	136.863	0.279698
1.77965	0.0174874	102.24	0.105406
1.54198	0.0724978	130.443	0.239666
1.11024	0.154955	152.426	0.392568
1.85751	0.0377788	105.781	0.118646
1.99192	0.0103249	123.404	0.199913
1.25954	0.0194828	103.118	0.108593
0.251459	0.0107962	108.044	0.127645
1.72753	0.0582491	125.791	0.212917
1.33556	0.064173	109.095	0.131971
1.67166	0.0133328	129.751	0.235565
1.07722	0.0271386	106.966	0.123307
1.15189	0.115404	155.962	0.421501
1.0906	0.0282254	121.079	0.18771
1.95436	0.070151	121.896	0.191944
0.270142	0.00730774	118.493	0.174674
1.18368	0.0211013	112.251	0.145494
1.90413	0.0490685	161.281	0.467446
1.34996	0.114109	140.31	0.302726
1.58663	0.0408903	137.427	0.283394
1.40253	0.0826088	102.93	0.107906
1.2243	0.14788	161.142	0.466208
0.575795	0.0116148	107.216	0.124306
1.77437	0.05585	103.505	0.110017
1.48323	0.145471	148.823	0.364366
1.82187	0.0720535	169.755	0.626824
1.21508	0.0570295	113.687	0.151923
1.63225	0.102771	143.152	0.322538
1.92247	0.0568016	109.322	0.132917
1.29345	0.0917105	107.179	0.124158
1.82786	0.0966225	141.708	0.312379
1.48633	0.083779	115.98	0.162536
0.00549082	0.0290068	134.307	0.263321
0.231656	0.0496705	138.713	0.291922
1.74165	0.0268414	166.206	0.530825
0.819207	0.146749	126.258	0.215514
1.9587	0.0260188	122.682	0.196072
1.9268	0.148905	134.286	0.263189
1.17001	0.110181	128.458	0.228022
1.11573	0.150313	135.36	0.269996
0.803419	0.115937	120.352	0.183985
1.1784	0.130402	131.567	0.246407
0.426473	0.125584	128.319	0.227219
0.469193	0.00888291	115.884	0.162083
1.93327	0.141487	140.477	0.303872
1.85556	0.0285551	128.569	0.228664
1.73138	0.0345191	133.423	0.25779
1.45488	0.00686593	113.735	0.152141
1.67964	0.0862616	140.202	0.301988
1.86008	0.0577764	166.89	0.548231
1.53047	0.0520263	101.988	0.104503
1.69962	0.0875149	158.876	0.446306
0.567893	0.0132097	132.003	0.249055
0.102381	0.0813902	167.131	0.554479
0.055976	0.0232624	165.662	0.517345
1.72132	0.00654304	158.779	0.445467
0.897128	0.158877	122.582	0.195544
0.506771	0.0664383	159.296	0.449956
0.156209	0.0907148	100.469	0.099169
0.513384	0.0405631	102.587	0.106659
1.26349	0.0968884	126.192	0.215145
0.429655	0.157148	123.579	0.20085
1.34444	0.0149468	109.122	0.132083
0.342536	0.149763	140.385	0.30324
1.47371	0.112549	167.926	0.575568
0.397019	0.0262698	101.118	0.101427
1.78285	0.0211664	119.251	0.178435
1.66501	0.0295424	123.612	0.201027
1.71626	0.024951	108.066	0.127735
0.608584	0.0183386	118.644	0.17542
1.05866	0.0515536	100.676	0.0998855
1.68633	0.122532	166.603	0.540872
0.408658	0.0206162	107.597	0.125837
1.80553	0.0415642	122.366	0.194405
1.62918	0.0307236	116.74	0.166151
0.355257	0.00530856	125.25	0.209924
1.12853	0.128776	117.95	0.172006
0.989988	0.0532534	110.437	0.137622
0.172446	0.152917	134.962	0.267463
0.992388	0.145825	120.16	0.18301
1.57615	0.0586395	133.62	0.259019
1.85396	0.0948772	164.899	0.500352
0.317723	0.0267168	128.65	0.229133
0.43976	0.151177	112.84	0.148109
1.31572	0.0755937	115.58	0.160653
0.478878	0.125082	169.842	0.629352
1.54418	0.0328032	130.943	0.242652
1.7651	0.133217	135.505	0.270923
1.80257	0.11034	164.591	0.497555
1.68356	0.0418714	102.769	0.10732
1.81181	0.0654639	138.618	0.291287
1.20622	0.0847614	143.802	0.327179
1.20178	0.0465944	105.165	0.116269
0.644505	0.139249	123.108	0.198334
1.91416	0.0545798	121.069	0.187659
1.17273	0.096074	112.51	0.14664
0.461233	0.0400731	110.137	0.136345
0.808408	0.0512768	153.552	0.401642
0.0565752	0.00609475	147.956	0.357772
1.79191	0.0143322	150.435	0.376821
1.81342	0.057481	115.164	0.158711
1.50505	0.0923387	146.015	0.343273
1.0829	0.118972	112.652	0.147271
1.67513	0.0558161	169.331	0.614569
0.449905	0.145189	168.109	0.580512
0.0461489	0.150424	118.899	0.176682
0.957939	0.0494828	117.218	0.168449
1.18167	0.120664	142.796	0.320017
0.886834	0.126999	169.935	0.632072
1.57048	0.0304331	169.541	0.620624
0.224448	0.156235	145.344	0.338343
0.944291	0.107534	113.634	0.151683
1.01244	0.022662	167.998	0.577514
0.915194	0.0518249	124.007	0.203151
1.30522	0.144402	154.898	0.412661
0.835996	0.0860918	141.379	0.310093
1.00107	0.0273091	160.88	0.463885
1.55186	0.0327114	106.169	0.12016
0.755626	0.111941	108.988	0.131526
0.551162	0.129356	100.342	0.0987316
1.45944	0.0240759	118.927	0.176821
1.6015	0.0468051	123.747	0.201751
0.00888592	0.0100638	158.331	0.441603
0.0118128	0.0856033	104.692	0.114465
0.529542	0.0966907	153.337	0.399898
1.43437	0.0273763	112.118	0.144908
1.64008	0.0699556	158.024	0.438966
0.044797	0.0729813	108.885	0.131099
0.327355	0.0733748	104.404	0.113376
0.0885825	0.146452	168.978	0.604547
0.0152329	0.134583	127.084	0.220162
0.364894	0.0878966	101.869	0.104079
1.14892	0.131679	161.4	0.468508
1.55569	0.00935688	144.415	0.331592
0.607346	0.124095	124.841	0.207682
0.19818	0.0321392	151.452	0.384811
1.37254	0.0609628	137.141	0.281517
0.649163	0.050413	114.776	0.156907
1.74985	0.147243	139.307	0.295915
0.191077	0.141076	112.247	0.145476
0.378577	0.13656	110.883	0.139533
1.94433	0.0607784	147.435	0.353841
1.40597	0.025364	166.344	0.53429
0.332065	0.0293946	112.785	0.147864
1.58357	0.0626843	163.905	0.49122
1.20989	0.0417236	111.829	0.143638
1.61787	0.101056	156.422	0.425361
1.45083	0.042852	110.355	0.137272
0.386841	0.13258	104.079	0.112155
1.50999	0.130223	147.108	0.351389
1.05687	0.124224	150.845	0.380035
0.232894	0.111336	101.378	0.10234
0.415486	0.0396066	122.014	0.19256
0.812055	0.000935655	146.316	0.345496
0.178102	0.129878	157.912	0.438003
1.24478	0.0885196	120.292	0.18368
0.226954	0.135425	146.25	0.345007
1.3116	0.0299979	146.875	0.349648
1.56493	0.133357	135.724	0.272326
0.160467	0.0646606	113.298	0.150165
1.50065	0.123695	163.035	0.483255
1.76981	0.0889405	149.768	0.371635
0.9984	0.0929213	115.668	0.161066
0.66025	0.105437	118.599	0.175197
1.59314	0.015667	155.155	0.414785
0.952871	0.00556337	112.915	0.148445
1.27999	0.0630478	119.743	0.180904
1.62592	0.103588	163.38	0.486406
1.63509	0.0598187	118.229	0.173373
1.38754	0.042917	143.078	0.322013
1.92196	0.0765512	141.876	0.313552
0.741978	0.0262014	154.97	0.413256
0.718371	0.0302145	115.908	0.162196
0.9337	0.0911661	100.763	0.100188
0.817772	0.0565008	106.512	0.121508
1.18607	0.0372546	161.106	0.465888
1.78579	0.0698299	146.102	0.343915
0.464198	0.140915	144.684	0.333535
1.48407	0.0743715	141.77	0.312811
1.01107	0.131839	123.5	0.200427
